EPISODE	TIME_STEP_TOTAL	REWARD_TOTAL
4753	101	101.0
4754	97	97.0
4755	125	125.0
4756	96	96.0
4757	84	84.0
4758	92	92.0
4759	119	119.0
4760	101	101.0
4761	92	92.0
4762	87	87.0
4763	98	98.0
4764	95	95.0
4765	75	75.0
4766	88	88.0
4767	84	84.0
4768	82	82.0
4769	75	75.0
4770	68	68.0
4771	81	81.0
4772	90	90.0
4773	79	79.0
4774	80	80.0
4775	73	73.0
4776	84	84.0
4777	73	73.0
4778	86	86.0
4779	82	82.0
4780	93	93.0
4781	97	97.0
4782	90	90.0
4783	102	102.0
4784	97	97.0
4785	87	87.0
4786	89	89.0
4787	100	100.0
4788	117	117.0
4789	91	91.0
4790	90	90.0
4791	87	87.0
4792	94	94.0
4793	90	90.0
4794	91	91.0
4795	106	106.0
4796	101	101.0
4797	93	93.0
4798	94	94.0
4799	96	96.0
4800	93	93.0
4801	92	92.0
4802	91	91.0
4803	109	109.0
4804	111	111.0
4805	105	105.0
4806	85	85.0
4807	98	98.0
4808	101	101.0
4809	121	121.0
4810	109	109.0
4811	118	118.0
4812	126	126.0
4813	138	138.0
4814	133	133.0
4815	154	154.0
4816	132	132.0
4817	116	116.0
4818	138	138.0
4819	145	145.0
4820	159	159.0
4821	156	156.0
4822	166	166.0
4823	163	163.0
4824	164	164.0
4825	151	151.0
4826	162	162.0
4827	193	193.0
4828	195	195.0
4829	200	200.0
4830	153	153.0
4831	120	120.0
4832	112	112.0
4833	122	122.0
4834	113	113.0
4835	200	200.0
4836	173	173.0
4837	182	182.0
4838	169	169.0
4839	152	152.0
4840	200	200.0
4841	157	157.0
4842	158	158.0
4843	115	115.0
4844	117	117.0
4845	94	94.0
4846	73	73.0
4847	98	98.0
4848	74	74.0
4849	59	59.0
4850	59	59.0
4851	65	65.0
4852	88	88.0
4853	81	81.0
4854	73	73.0
4855	84	84.0
4856	87	87.0
4857	76	76.0
4858	67	67.0
4859	68	68.0
4860	62	62.0
4861	81	81.0
4862	68	68.0
4863	64	64.0
4864	78	78.0
4865	53	53.0
4866	53	53.0
4867	88	88.0
4868	68	68.0
4869	63	63.0
4870	90	90.0
4871	86	86.0
4872	80	80.0
4873	73	73.0
4874	79	79.0
4875	93	93.0
4876	92	92.0
4877	88	88.0
4878	123	123.0
4879	125	125.0
4880	102	102.0
4881	91	91.0
4882	143	143.0
4883	110	110.0
4884	70	70.0
4885	122	122.0
4886	114	114.0
4887	101	101.0
4888	86	86.0
4889	84	84.0
4890	90	90.0
4891	155	155.0
4892	170	170.0
4893	200	200.0
4894	161	161.0
4895	82	82.0
4896	91	91.0
4897	126	126.0
4898	108	108.0
4899	99	99.0
4900	110	110.0
4901	134	134.0
4902	140	140.0
4903	105	105.0
4904	84	84.0
4905	200	200.0
4906	54	54.0
4907	200	200.0
4908	153	153.0
4909	175	175.0
4910	200	200.0
4911	189	189.0
4912	111	111.0
4913	164	164.0
4914	98	98.0
4915	97	97.0
4916	154	154.0
4917	100	100.0
4918	94	94.0
4919	78	78.0
4920	114	114.0
4921	77	77.0
4922	98	98.0
4923	72	72.0
4924	120	120.0
4925	115	115.0
4926	74	74.0
4927	64	64.0
4928	75	75.0
4929	70	70.0
4930	71	71.0
4931	79	79.0
4932	64	64.0
4933	61	61.0
4934	125	125.0
4935	105	105.0
4936	88	88.0
4937	98	98.0
4938	64	64.0
4939	65	65.0
4940	44	44.0
4941	43	43.0
4942	53	53.0
4943	66	66.0
4944	35	35.0
4945	61	61.0
4946	40	40.0
4947	38	38.0
4948	44	44.0
4949	42	42.0
4950	51	51.0
4951	59	59.0
4952	51	51.0
4953	55	55.0
4954	57	57.0
4955	71	71.0
4956	94	94.0
4957	71	71.0
4958	76	76.0
4959	96	96.0
4960	101	101.0
4961	91	91.0
4962	77	77.0
4963	90	90.0
4964	96	96.0
4965	71	71.0
4966	96	96.0
4967	70	70.0
4968	69	69.0
4969	116	116.0
4970	93	93.0
4971	118	118.0
4972	103	103.0
4973	74	74.0
4974	86	86.0
4975	200	200.0
4976	112	112.0
4977	110	110.0
4978	200	200.0
4979	101	101.0
4980	183	183.0
4981	91	91.0
4982	57	57.0
4983	50	50.0
4984	53	53.0
4985	58	58.0
4986	76	76.0
4987	82	82.0
4988	119	119.0
4989	160	160.0
4990	180	180.0
4991	145	145.0
4992	200	200.0
4993	124	124.0
4994	158	158.0
4995	158	158.0
4996	126	126.0
4997	167	167.0
4998	150	150.0
4999	200	200.0
