TIME_STEP	STAGE	EPSILON	ACTION	REWARD	Qs_PREDICTED_EXAMPLE	Qs_TARGET_EXAMPLE	Loss
1567500	TRAINING	0.00999999999992	1	1.0	[ 10.06989861  10.05172348]	[ 10.05183144  10.05172348]	0.0090508
1568000	TRAINING	0.00999999999992	0	1.0	[ 10.00309849   9.92432117]	[ 10.00878906   9.92432117]	0.00242681
1568500	TRAINING	0.00999999999992	1	1.0	[ 10.01310539   9.99729824]	[ 10.01408739   9.99729824]	0.0123049
1569000	TRAINING	0.00999999999992	1	1.0	[ 10.04215336  10.06246376]	[ 10.04215336  10.05700016]	0.319724
1569500	TRAINING	0.00999999999992	0	1.0	[ 9.46298313  9.4131794 ]	[ 9.52245264  9.4131794 ]	0.00697841
1570000	TRAINING	0.00999999999992	1	1.0	[ 10.0741272   10.11876011]	[ 10.0741272   10.02182674]	0.00399168
1570500	TRAINING	0.00999999999992	0	1.0	[  9.94048214  10.037714  ]	[  9.94048214  10.02632856]	0.00581855
1571000	TRAINING	0.00999999999992	1	1.0	[ 10.04954338  10.19560909]	[ 10.04954338  10.20087042]	0.00402452
1571500	TRAINING	0.00999999999992	0	1.0	[ 8.19994259  8.10967731]	[ 8.25384159  8.10967731]	0.00198124
1572000	TRAINING	0.00999999999992	0	1.0	[  9.80340767  10.04564667]	[  9.80340767  10.01588898]	0.00507048
1572500	TRAINING	0.00999999999992	1	1.0	[ 6.80095148  6.50373125]	[ 6.97740321  6.50373125]	0.00420756
1573000	TRAINING	0.00999999999992	0	1.0	[ 10.70778084  10.60295486]	[ 10.5784276   10.60295486]	0.00519771
1573500	TRAINING	0.00999999999992	0	1.0	[ 10.21628094  10.27101135]	[ 10.21628094  10.31721907]	0.00836273
1574000	TRAINING	0.00999999999992	0	1.0	[ 9.95209885  9.89974785]	[ 9.96345673  9.89974785]	0.00548156
1574500	TRAINING	0.00999999999992	0	1.0	[ 7.2505579   7.26849461]	[ 7.55756073  7.26849461]	0.00572259
1575000	TRAINING	0.00999999999992	1	1.0	[ 10.1770134   10.15748882]	[ 10.19659948  10.15748882]	0.00144729
1575500	TRAINING	0.00999999999992	1	1.0	[ 8.15567112  8.11239147]	[ 8.32123413  8.11239147]	0.00448223
1576000	TRAINING	0.00999999999992	0	1.0	[ 10.09640026  10.15897369]	[ 10.09640026  10.15340261]	0.00346675
1576500	TRAINING	0.00999999999992	0	1.0	[  9.9478693   10.01027584]	[  9.9478693   10.00175524]	0.396212
1577000	TRAINING	0.00999999999992	0	1.0	[ 9.79468727  9.96155262]	[ 9.79468727  9.97992506]	0.00725963
1577500	TRAINING	0.00999999999992	0	1.0	[ 10.01294613  10.01093197]	[ 10.01294613  10.01919947]	0.00653857
1578000	TRAINING	0.00999999999992	0	1.0	[ 10.04205799  10.02314472]	[ 10.05415144  10.02314472]	0.00583663
1578500	TRAINING	0.00999999999992	0	1.0	[ 10.05360699  10.35352898]	[ 10.05360699  10.26896505]	0.0037744
1579000	TRAINING	0.00999999999992	0	1.0	[ 9.98471451  9.93965626]	[ 9.92627401  9.93965626]	0.00199687
1579500	TRAINING	0.00999999999992	0	1.0	[ 10.16588116  10.06937218]	[ 10.14826479  10.06937218]	0.00364794
1580000	TRAINING	0.00999999999992	1	1.0	[ 5.85389423  6.0050416 ]	[ 5.85389423  6.27382674]	0.00322902
1580500	TRAINING	0.00999999999992	1	1.0	[  9.95385551  10.02113724]	[  9.95385551  10.00091753]	0.00209434
1581000	TRAINING	0.00999999999992	1	1.0	[ 9.97860909  9.91623688]	[ 9.97530308  9.91623688]	0.00377379
1581500	TRAINING	0.00999999999992	1	1.0	[ 10.02038288   9.98108864]	[ 10.02255459   9.98108864]	0.579379
1582000	TRAINING	0.00999999999992	0	1.0	[ 10.24019718  10.25806427]	[ 10.20675154  10.25806427]	0.00335991
1582500	TRAINING	0.00999999999992	0	1.0	[ 10.13232613  10.17974854]	[ 10.16353922  10.17974854]	0.00904287
1583000	TRAINING	0.00999999999992	1	1.0	[ 10.03398037  10.04125309]	[ 10.03226204  10.04125309]	0.00129717
1583500	TRAINING	0.00999999999992	1	1.0	[ 9.9765625   9.92563725]	[ 9.97331266  9.92563725]	0.00805482
1584000	TRAINING	0.00999999999992	1	1.0	[ 10.00677967  10.08530712]	[  9.99829712  10.08530712]	0.0177837
1584500	TRAINING	0.00999999999992	1	1.0	[ 10.33657169  10.99649715]	[ 10.33657169  10.99813967]	0.0218143
1585000	TRAINING	0.00999999999992	0	1.0	[ 8.66512394  8.56240082]	[ 8.66512394  8.42060719]	0.0461058
1585500	TRAINING	0.00999999999992	1	1.0	[ 8.46132374  9.26453972]	[ 8.46132374  9.40131721]	0.175827
1586000	TRAINING	0.00999999999992	1	1.0	[ 8.09075546  8.40565205]	[ 8.09075546  8.56979551]	0.0379628
1586500	TRAINING	0.00999999999992	0	1.0	[ 9.11784649  9.30445004]	[ 9.11784649  9.4224144 ]	0.345121
1587000	TRAINING	0.00999999999992	0	1.0	[ 9.58314705  9.54628277]	[ 9.52650557  9.54628277]	0.01895
1587500	TRAINING	0.00999999999992	0	1.0	[ 9.9053154   9.91334629]	[ 9.88054686  9.91334629]	0.00985237
1588000	TRAINING	0.00999999999992	1	1.0	[  9.90638161  10.00335598]	[ 9.90638161  9.96362495]	0.00488909
1588500	TRAINING	0.00999999999992	1	1.0	[  9.95668507  10.06128788]	[ 9.95668507  9.97818527]	0.00388842
1589000	TRAINING	0.00999999999992	0	1.0	[  9.69355392  10.06941509]	[  9.69355392  10.13707333]	0.00741292
1589500	TRAINING	0.00999999999992	0	1.0	[ 10.1236105   10.11678505]	[ 10.1236105   10.00487862]	0.502114
1590000	TRAINING	0.00999999999992	0	1.0	[ 8.64653492  8.54811859]	[ 8.84069176  8.54811859]	0.00649798
1590500	TRAINING	0.00999999999992	1	1.0	[ 9.75920677  9.76001644]	[ 9.89103107  9.76001644]	0.0078916
1591000	TRAINING	0.00999999999992	1	1.0	[ 9.75807762  9.77571487]	[ 9.75807762  9.66659584]	0.00291589
1591500	TRAINING	0.00999999999992	1	1.0	[ 10.11234474  10.07059479]	[ 10.11234474  10.01293297]	0.00191612
1592000	TRAINING	0.00999999999992	1	1.0	[ 9.54882526  9.51299477]	[ 9.61513691  9.51299477]	0.0037638
1592500	TRAINING	0.00999999999992	1	1.0	[ 9.82213974  9.94745255]	[ 9.82213974  9.93785772]	0.011151
1593000	TRAINING	0.00999999999992	0	1.0	[ 10.0022316    9.96134949]	[ 9.98748245  9.96134949]	0.00421462
1593500	TRAINING	0.00999999999992	0	1.0	[ 9.52135849  9.91638374]	[ 9.52135849  9.91880074]	0.00381043
1594000	TRAINING	0.00999999999992	0	1.0	[ 9.71333122  9.55027866]	[ 9.71333122  9.63481102]	0.00222459
1594500	TRAINING	0.00999999999992	1	1.0	[ 9.49924469  9.36195087]	[ 9.63629074  9.36195087]	0.536521
1595000	TRAINING	0.00999999999992	1	1.0	[ 9.67280388  9.88069439]	[ 9.67280388  9.88931875]	0.00520709
1595500	TRAINING	0.00999999999992	0	1.0	[ 9.88560772  9.91012859]	[ 9.88560772  9.88610868]	0.00482647
1596000	TRAINING	0.00999999999992	1	1.0	[ 9.96640778  9.87604332]	[ 9.96224566  9.87604332]	0.00103262
1596500	TRAINING	0.00999999999992	0	1.0	[ 8.42298508  8.3009119 ]	[ 8.44564657  8.3009119 ]	0.000724594
1597000	TRAINING	0.00999999999992	0	1.0	[ 9.43470669  9.43830872]	[ 9.46384401  9.43830872]	0.00346014
1597500	TRAINING	0.00999999999992	0	1.0	[ 8.19426632  8.41266441]	[ 8.19426632  8.47002678]	0.00601728
1598000	TRAINING	0.00999999999992	1	1.0	[ 9.96280479  9.82952499]	[ 9.95562124  9.82952499]	0.0046668
1598500	TRAINING	0.00999999999992	0	1.0	[ 9.68539333  9.58866787]	[ 9.71206551  9.58866787]	0.000913397
1599000	TRAINING	0.00999999999992	1	1.0	[ 9.78434849  9.64489841]	[ 9.80135775  9.64489841]	0.00102978
1599500	TRAINING	0.00999999999992	1	1.0	[ 10.02886486  10.00531292]	[ 10.02886486  10.01332178]	0.00138613
1600000	TRAINING	0.00999999999992	1	1.0	[ 9.58586502  9.87983894]	[ 9.58586502  9.90906067]	0.00215656
1600500	TRAINING	0.00999999999992	0	1.0	[ 9.19446468  9.15066147]	[ 9.31830692  9.15066147]	0.00239896
1601000	TRAINING	0.00999999999992	1	1.0	[ 6.05103207  6.46721601]	[ 6.05103207  6.80671988]	0.00372619
1601500	TRAINING	0.00999999999992	1	1.0	[ 9.84342957  9.96284103]	[ 9.84342957  9.95700397]	0.00615255
1602000	TRAINING	0.00999999999992	1	1.0	[ 9.57439804  9.71517849]	[ 9.57439804  9.66596842]	0.0131361
1602500	TRAINING	0.00999999999992	0	1.0	[ 8.01666641  8.01785564]	[ 8.24586277  8.01785564]	0.327535
1603000	TRAINING	0.00999999999992	1	1.0	[ 9.94198418  9.92131615]	[ 9.94015284  9.92131615]	0.556767
1603500	TRAINING	0.00999999999992	1	1.0	[ 9.39176655  9.29025269]	[ 9.64121227  9.29025269]	0.00543382
1604000	TRAINING	0.00999999999992	1	1.0	[ 9.90232182  9.69060135]	[ 9.94147549  9.69060135]	0.0010582
1604500	TRAINING	0.00999999999992	0	1.0	[ 7.40994692  7.38566113]	[ 7.66898613  7.38566113]	0.150288
1605000	TRAINING	0.00999999999992	1	1.0	[ 8.11690235  8.04659653]	[ 8.25866957  8.04659653]	0.00528562
1605500	TRAINING	0.00999999999992	0	1.0	[ 10.10509109  10.19216156]	[ 10.10509109  10.1234992 ]	0.00254972
1606000	TRAINING	0.00999999999992	1	1.0	[ 9.9395647   9.92870808]	[ 9.9395647   9.94272604]	0.00117994
1606500	TRAINING	0.00999999999992	0	1.0	[ 10.01077843   9.9947319 ]	[ 10.01077843  10.00441856]	0.000235878
1607000	TRAINING	0.00999999999992	0	1.0	[ 8.40288734  8.39873123]	[ 8.40288734  8.56358652]	0.00215011
1607500	TRAINING	0.00999999999992	1	1.0	[ 10.00922871  10.05455685]	[ 10.00922871  10.03167925]	0.00767789
1608000	TRAINING	0.00999999999992	0	1.0	[ 10.03620434   9.97513866]	[ 10.07361698   9.97513866]	0.00180584
1608500	TRAINING	0.00999999999992	0	1.0	[ 7.52522707  7.56709194]	[ 7.83453937  7.56709194]	0.00422423
1609000	TRAINING	0.00999999999992	1	1.0	[ 10.06600571  10.13519096]	[ 10.06600571  10.12133369]	0.00843959
1609500	TRAINING	0.00999999999992	0	1.0	[ 10.15394783  10.09960365]	[ 10.13969717  10.09960365]	0.00905497
1610000	TRAINING	0.00999999999992	1	1.0	[ 10.01989174  10.04768944]	[ 10.01989174  10.03908472]	0.00245287
1610500	TRAINING	0.00999999999992	1	1.0	[ 9.96901608  9.98956203]	[ 9.98097048  9.98956203]	0.00718807
1611000	TRAINING	0.00999999999992	1	1.0	[ 10.20771027  10.22041321]	[ 10.20771027  10.14344797]	0.00304357
1611500	TRAINING	0.00999999999992	1	1.0	[ 9.92428017  9.76648712]	[ 9.88984318  9.76648712]	0.00592465
1612000	TRAINING	0.00999999999992	1	1.0	[  9.63823223  10.04128647]	[ 9.63823223  9.98641129]	0.00533416
1612500	TRAINING	0.00999999999992	0	1.0	[ 10.24436188  10.37987995]	[ 10.24436188  10.38447857]	0.00160278
1613000	TRAINING	0.00999999999992	0	1.0	[ 7.1571908   7.10529995]	[ 7.38643064  7.10529995]	0.00674288
1613500	TRAINING	0.00999999999992	1	1.0	[ 8.3556366   8.22345066]	[ 8.47309608  8.22345066]	1.09904
1614000	TRAINING	0.00999999999992	1	1.0	[ 6.50410175  6.48784065]	[ 6.84872069  6.48784065]	0.369341
1614500	TRAINING	0.00999999999992	1	1.0	[ 10.00107288   9.97976494]	[ 9.98918705  9.97976494]	0.00276112
1615000	TRAINING	0.00999999999992	1	1.0	[ 9.90725899  9.92287731]	[ 9.90725899  9.95781336]	0.00112295
1615500	TRAINING	0.00999999999992	0	1.0	[ 5.61861467  5.75209713]	[ 5.61861467  6.03539081]	0.00644083
1616000	TRAINING	0.00999999999992	1	1.0	[ 10.04192543   9.9611721 ]	[ 10.02387638   9.9611721 ]	0.00512011
1616500	TRAINING	0.00999999999992	0	1.0	[ 8.97598457  8.98308372]	[ 8.97598457  9.07813463]	0.00320932
1617000	TRAINING	0.00999999999992	1	1.0	[ 9.80467319  9.97692394]	[ 9.80467319  9.97739048]	0.00497098
1617500	TRAINING	0.00999999999992	0	1.0	[ 8.59332371  8.61301136]	[ 8.59332371  8.78287363]	0.00133203
1618000	TRAINING	0.00999999999992	0	1.0	[ 9.77155113  9.91242027]	[ 9.77155113  9.90443096]	0.00403006
1618500	TRAINING	0.00999999999992	1	1.0	[ 10.18337536  10.08930111]	[ 10.09366016  10.08930111]	0.00695083
1619000	TRAINING	0.00999999999992	0	1.0	[ 9.97547722  9.91982651]	[ 9.96825466  9.91982651]	0.00507483
1619500	TRAINING	0.00999999999992	1	1.0	[ 9.61014748  9.78336048]	[ 9.61014748  9.81960793]	0.00173961
1620000	TRAINING	0.00999999999992	0	1.0	[ 9.77444267  9.74592972]	[ 9.80044966  9.74592972]	0.00239496
1620500	TRAINING	0.00999999999992	0	1.0	[ 8.15711689  7.91427517]	[ 8.28431406  7.91427517]	0.00304873
1621000	TRAINING	0.00999999999992	1	1.0	[ 9.72694206  9.91794014]	[ 9.72694206  9.91920757]	0.00433561
1621500	TRAINING	0.00999999999992	1	1.0	[ 10.12761307  10.09475327]	[ 10.12761307  10.07232094]	0.00639146
1622000	TRAINING	0.00999999999992	0	1.0	[ 9.95079327  9.99615479]	[  9.95079327  10.03304138]	0.00207205
1622500	TRAINING	0.00999999999992	1	1.0	[ 9.96039772  9.87772942]	[ 9.982833    9.87772942]	0.00842347
1623000	TRAINING	0.00999999999992	0	1.0	[ 9.89033127  9.97004414]	[  9.89033127  10.0014617 ]	0.00367207
1623500	TRAINING	0.00999999999992	1	1.0	[ 9.85548973  9.82626724]	[ 9.8366127   9.82626724]	0.00105733
1624000	TRAINING	0.00999999999992	0	1.0	[  9.95188618  10.03837967]	[  9.95188618  10.04644384]	0.00899403
1624500	TRAINING	0.00999999999992	1	1.0	[ 8.58952904  8.72305298]	[ 8.58952904  8.7333416 ]	0.00550855
1625000	TRAINING	0.00999999999992	0	1.0	[ 9.32124424  9.20925045]	[ 9.27626619  9.20925045]	0.00127435
1625500	TRAINING	0.00999999999992	1	1.0	[ 8.94435692  8.99354744]	[ 8.94435692  9.05789318]	0.00163489
1626000	TRAINING	0.00999999999992	0	1.0	[ 10.06335068   9.95698547]	[ 10.05577793   9.95698547]	0.00326939
1626500	TRAINING	0.00999999999992	0	1.0	[ 10.04454327  10.02015877]	[ 10.04890032  10.02015877]	0.00666405
1627000	TRAINING	0.00999999999992	0	1.0	[ 10.00286865   9.96415806]	[ 10.01824846   9.96415806]	0.00456688
1627500	TRAINING	0.00999999999992	1	1.0	[ 9.91239548  9.90177727]	[ 9.96561623  9.90177727]	0.23678
1628000	TRAINING	0.00999999999992	0	1.0	[ 5.2020669  5.0242486]	[ 5.61385999  5.0242486 ]	0.00515977
1628500	TRAINING	0.00999999999992	0	1.0	[  9.94772911  10.00632381]	[ 9.94772911  9.99031658]	0.000277002
1629000	TRAINING	0.00999999999992	1	1.0	[ 10.04354763  10.01964283]	[ 10.04409037  10.01964283]	0.00224182
1629500	TRAINING	0.00999999999992	0	1.0	[ 10.05488586  10.07013988]	[ 10.05612125  10.07013988]	0.0047263
1630000	TRAINING	0.00999999999992	1	1.0	[  9.94032001  10.09010601]	[  9.94032001  10.11039972]	0.00156693
1630500	TRAINING	0.00999999999992	0	1.0	[ 10.07518291  10.22538471]	[ 10.07518291  10.23195829]	0.00272493
1631000	TRAINING	0.00999999999992	1	1.0	[ 9.97272301  9.97096729]	[  9.97272301  10.00288048]	0.00512362
1631500	TRAINING	0.00999999999992	1	1.0	[ 10.05138874  10.04331493]	[ 10.05138874  10.0630435 ]	0.0017822
1632000	TRAINING	0.00999999999992	1	1.0	[ 10.00176048  10.03469181]	[ 10.00176048   9.98728075]	0.00339828
1632500	TRAINING	0.00999999999992	1	1.0	[  9.8816824   10.00802231]	[  9.8816824   10.00113125]	0.00185585
1633000	TRAINING	0.00999999999992	1	1.0	[ 9.93433094  9.89650154]	[ 9.93433094  9.90446959]	0.0138132
1633500	TRAINING	0.00999999999992	1	1.0	[ 10.06502533  10.10159111]	[ 10.10685835  10.10159111]	0.00743546
1634000	TRAINING	0.00999999999992	1	1.0	[ 10.17285538  10.06605911]	[ 10.13412247  10.06605911]	0.00298272
1634500	TRAINING	0.00999999999992	1	1.0	[ 9.96140003  9.77263927]	[ 9.99584236  9.77263927]	0.0017886
1635000	TRAINING	0.00999999999992	0	1.0	[  9.92990685  10.14165688]	[  9.92990685  10.08417072]	0.00814872
1635500	TRAINING	0.00999999999992	0	1.0	[ 9.85095692  9.83936882]	[ 9.89177179  9.83936882]	0.0033308
1636000	TRAINING	0.00999999999992	1	1.0	[ 9.93102455  9.98175049]	[  9.93102455  10.03735781]	0.00211323
1636500	TRAINING	0.00999999999992	1	1.0	[ 10.08842945   9.79668713]	[ 10.13044634   9.79668713]	0.0124485
1637000	TRAINING	0.00999999999992	1	1.0	[ 10.12845802  10.16408539]	[ 10.12845802  10.2600687 ]	0.00894756
1637500	TRAINING	0.00999999999992	0	1.0	[ 9.94064903  9.9902401 ]	[  9.94064903  10.04533319]	0.00768418
1638000	TRAINING	0.00999999999992	0	1.0	[ 10.03877068   9.97854233]	[ 10.01065674   9.97854233]	0.00238981
1638500	TRAINING	0.00999999999992	1	1.0	[ 10.22519493  10.31265163]	[ 10.22519493  10.28075132]	0.00307542
1639000	TRAINING	0.00999999999992	1	1.0	[ 10.3015871  10.2854681]	[ 10.28404379  10.2854681 ]	0.00373695
1639500	TRAINING	0.00999999999992	0	1.0	[ 9.97797775  9.97474861]	[ 9.97878609  9.97474861]	0.00185624
1640000	TRAINING	0.00999999999992	1	1.0	[ 9.74179363  9.81183052]	[ 9.82611046  9.81183052]	0.00234025
1640500	TRAINING	0.00999999999992	0	1.0	[ 9.8324213   9.72565174]	[ 9.78626871  9.72565174]	0.0014329
1641000	TRAINING	0.00999999999992	1	1.0	[ 9.47575378  9.58568382]	[ 9.47575378  9.64808989]	0.00327516
1641500	TRAINING	0.00999999999992	1	1.0	[ 6.99352407  7.10302162]	[ 6.99352407  7.32031054]	0.00712415
1642000	TRAINING	0.00999999999992	0	1.0	[  9.93774223  10.09314919]	[  9.93774223  10.07990751]	0.0106583
1642500	TRAINING	0.00999999999992	1	1.0	[ 9.98128891  9.98072243]	[ 9.97110767  9.98072243]	0.226709
1643000	TRAINING	0.00999999999992	1	1.0	[ 9.68103409  9.67442036]	[ 9.66342611  9.67442036]	1.15765
1643500	TRAINING	0.00999999999992	1	1.0	[ 9.57492924  9.5741663 ]	[ 9.60960083  9.5741663 ]	0.00275368
1644000	TRAINING	0.00999999999992	1	1.0	[ 9.14498711  9.29744339]	[ 9.14498711  9.41703625]	0.00322433
1644500	TRAINING	0.00999999999992	0	1.0	[ 9.17759705  9.18279934]	[ 9.22759762  9.18279934]	0.708257
1645000	TRAINING	0.00999999999992	1	1.0	[ 8.24708366  8.38738346]	[ 8.24708366  8.49437437]	0.105533
1645500	TRAINING	0.00999999999992	1	1.0	[ 9.82723331  9.77385426]	[ 9.8630434   9.77385426]	0.00532521
1646000	TRAINING	0.00999999999992	1	1.0	[ 9.30639172  9.15211773]	[ 9.41492996  9.15211773]	0.00299803
1646500	TRAINING	0.00999999999992	0	1.0	[ 9.91670799  9.94050312]	[ 9.91670799  9.9974946 ]	0.0100025
1647000	TRAINING	0.00999999999992	1	1.0	[ 9.75126171  9.6726799 ]	[ 9.74843025  9.6726799 ]	0.00143471
1647500	TRAINING	0.00999999999992	1	1.0	[ 9.56772709  9.436306  ]	[ 9.54658995  9.436306  ]	1.14982
1648000	TRAINING	0.00999999999992	0	1.0	[ 9.86293793  9.6911087 ]	[ 9.91960068  9.6911087 ]	0.00354732
1648500	TRAINING	0.00999999999992	0	1.0	[ 9.4481554   9.40061283]	[ 9.50742369  9.40061283]	0.00304495
1649000	TRAINING	0.00999999999992	1	1.0	[  9.8670969   10.05084229]	[  9.8670969   10.07610607]	0.00277924
1649500	TRAINING	0.00999999999992	1	1.0	[ 8.87480831  8.94500446]	[ 9.03983526  8.94500446]	0.00277342
1650000	TRAINING	0.00999999999992	0	1.0	[ 10.1608696   10.11523151]	[ 10.1608696   10.10886936]	0.00218764
1650500	TRAINING	0.00999999999992	1	1.0	[ 9.41454124  9.468153  ]	[ 9.41454124  9.54199543]	0.00241412
1651000	TRAINING	0.00999999999992	0	1.0	[ 9.7784481  9.8144083]	[ 9.7784481  9.883496 ]	0.00370516
1651500	TRAINING	0.00999999999992	1	1.0	[ 9.89313126  9.84383774]	[ 9.85624561  9.84383774]	0.00193636
1652000	TRAINING	0.00999999999992	1	1.0	[ 9.96419144  9.93240452]	[ 9.97086906  9.93240452]	0.00411352
1652500	TRAINING	0.00999999999992	0	1.0	[ 8.24327087  8.26808071]	[ 8.24327087  8.38692636]	0.00241845
1653000	TRAINING	0.00999999999992	0	1.0	[ 9.77662277  9.8726387 ]	[ 9.77662277  9.88527012]	1.00134
1653500	TRAINING	0.00999999999992	0	1.0	[ 9.62880135  9.73014164]	[ 9.62880135  9.72959213]	0.00453626
1654000	TRAINING	0.00999999999992	0	1.0	[ 9.82339287  9.75203991]	[ 9.82643747  9.75203991]	0.000823864
1654500	TRAINING	0.00999999999992	0	1.0	[ 10.15648746  10.17382812]	[ 10.15648746  10.16758785]	0.00169151
1655000	TRAINING	0.00999999999992	1	1.0	[ 9.66009426  9.78195667]	[ 9.66009426  9.79587317]	0.00200606
1655500	TRAINING	0.00999999999992	0	1.0	[ 10.037817  10.297369]	[ 10.037817    10.28236837]	0.00177064
1656000	TRAINING	0.00999999999992	1	1.0	[ 10.35521889  10.32435417]	[ 10.33459978  10.32435417]	0.00534232
1656500	TRAINING	0.00999999999992	0	1.0	[ 10.23255444  10.19443607]	[ 10.23255444  10.20435944]	0.00401952
1657000	TRAINING	0.00999999999992	0	1.0	[ 9.42669678  9.51117134]	[ 9.42669678  9.56273298]	0.259092
1657500	TRAINING	0.00999999999992	0	1.0	[ 10.49130154  10.56581879]	[ 10.49130154  10.51581068]	0.0049142
1658000	TRAINING	0.00999999999992	1	1.0	[ 10.62398911  10.66976166]	[ 10.62398911  10.58544769]	0.0135695
1658500	TRAINING	0.00999999999992	1	1.0	[ 10.36640453  10.32949448]	[ 10.36640453  10.31248808]	0.00537458
1659000	TRAINING	0.00999999999992	0	1.0	[ 10.31487656  10.18033791]	[ 10.20471392  10.18033791]	0.00243901
1659500	TRAINING	0.00999999999992	1	1.0	[ 10.28598309  10.13071537]	[ 10.24050703  10.13071537]	0.00358562
1660000	TRAINING	0.00999999999992	0	1.0	[ 9.88442707  9.99161243]	[ 9.88442707  9.95815411]	0.00238875
1660500	TRAINING	0.00999999999992	1	1.0	[ 10.12865639  10.15677929]	[ 10.1664094   10.15677929]	0.0012332
1661000	TRAINING	0.00999999999992	1	1.0	[ 10.10832214  10.15744019]	[ 10.10832214  10.12715988]	0.00465824
1661500	TRAINING	0.00999999999992	1	1.0	[ 6.62470531  6.57882261]	[ 6.93367076  6.57882261]	0.0104892
1662000	TRAINING	0.00999999999992	1	1.0	[ 10.0750618   10.12900448]	[ 10.0750618   10.05079117]	0.347674
1662500	TRAINING	0.00999999999992	0	1.0	[ 9.79714966  9.83968925]	[ 9.79714966  9.80365372]	0.00388439
1663000	TRAINING	0.00999999999992	1	1.0	[ 9.8687048   9.81008148]	[ 9.92933817  9.81008148]	0.00531222
1663500	TRAINING	0.00999999999992	1	1.0	[ 9.88545609  9.9570694 ]	[ 9.88545609  9.85153179]	0.0076203
1664000	TRAINING	0.00999999999992	1	1.0	[ 10.31833839  10.51111412]	[ 10.41283016  10.51111412]	0.0178598
1664500	TRAINING	0.00999999999992	0	1.0	[ 10.24010468  10.60022545]	[ 10.24010468  10.64887314]	0.01574
1665000	TRAINING	0.00999999999992	1	1.0	[ 10.38661385  10.58557606]	[ 10.38661385  10.58447781]	0.0118996
1665500	TRAINING	0.00999999999992	0	1.0	[ 10.23998928  10.16521358]	[ 10.18158512  10.16521358]	0.215545
1666000	TRAINING	0.00999999999992	1	1.0	[ 9.36091614  9.0542078 ]	[ 9.26376238  9.0542078 ]	0.0120794
1666500	TRAINING	0.00999999999992	1	1.0	[ 9.85510635  9.54442692]	[ 9.76737394  9.54442692]	0.0082488
1667000	TRAINING	0.00999999999992	1	1.0	[ 7.87693691  7.64512491]	[ 7.92857633  7.64512491]	0.00534061
1667500	TRAINING	0.00999999999992	1	1.0	[ 10.28283882  10.27272511]	[ 10.22938251  10.27272511]	0.128068
1668000	TRAINING	0.00999999999992	1	1.0	[ 10.05133247  10.06352234]	[ 10.05133247  10.02818336]	0.00272976
1668500	TRAINING	0.00999999999992	1	1.0	[ 9.68472481  9.84764767]	[ 9.68472481  9.87087116]	0.598057
1669000	TRAINING	0.00999999999992	0	1.0	[ 9.22354317  9.4051857 ]	[ 9.22354317  9.34394798]	0.00551003
1669500	TRAINING	0.00999999999992	1	1.0	[ 10.15624809  10.15592861]	[ 10.15624809  10.10704718]	0.00382852
1670000	TRAINING	0.00999999999992	1	1.0	[ 9.25941086  9.09696293]	[ 9.23310966  9.09696293]	0.00397771
1670500	TRAINING	0.00999999999992	1	1.0	[ 9.82135296  9.97175312]	[ 9.82135296  9.96747618]	0.00105399
1671000	TRAINING	0.00999999999992	0	1.0	[ 10.14130688  10.13297367]	[ 10.13989544  10.13297367]	0.366819
1671500	TRAINING	0.00999999999992	1	1.0	[ 10.09322262  10.05889893]	[ 10.04318399  10.05889893]	0.00526475
1672000	TRAINING	0.00999999999992	1	1.0	[ 10.21081638  10.36240768]	[ 10.21081638  10.36829004]	0.00310523
1672500	TRAINING	0.00999999999992	1	1.0	[ 10.09377956  10.13139057]	[ 10.09377956  10.14140177]	0.00452787
1673000	TRAINING	0.00999999999992	1	1.0	[ 7.09062576  7.01941252]	[ 7.28533196  7.01941252]	0.0066385
1673500	TRAINING	0.00999999999992	0	1.0	[ 10.23694992  10.11826992]	[ 10.20656443  10.11826992]	0.00209686
1674000	TRAINING	0.00999999999992	0	1.0	[ 9.05325317  9.12035656]	[ 9.05325317  9.15153704]	0.00217946
1674500	TRAINING	0.00999999999992	1	1.0	[ 10.28529263  10.24166679]	[ 10.24722843  10.24166679]	0.71429
1675000	TRAINING	0.00999999999992	1	1.0	[ 7.74511528  7.87739086]	[ 7.89407625  7.87739086]	0.0021791
1675500	TRAINING	0.00999999999992	1	1.0	[ 9.96617889  9.97870541]	[ 9.96617889  9.99077835]	0.000863071
1676000	TRAINING	0.00999999999992	1	1.0	[ 6.5882287   6.25037479]	[ 6.91036472  6.25037479]	0.00489565
1676500	TRAINING	0.00999999999992	1	1.0	[ 10.32184982  10.18076706]	[ 10.12923698  10.18076706]	0.00709277
1677000	TRAINING	0.00999999999992	0	1.0	[ 10.0876627   10.06749058]	[ 10.0876627   10.04470921]	0.00427401
1677500	TRAINING	0.00999999999992	0	1.0	[ 7.07557869  7.23186827]	[ 7.07557869  1.        ]	1.85831
1678000	TRAINING	0.00999999999992	0	1.0	[ 9.89580727  9.9002037 ]	[ 9.86254559  9.9002037 ]	0.00132045
1678500	TRAINING	0.00999999999992	0	1.0	[ 10.04799652  10.09719849]	[ 10.04799652  10.06527166]	0.00220297
1679000	TRAINING	0.00999999999992	0	1.0	[ 9.92683315  9.88904953]	[ 9.97786942  9.88904953]	1.46817
